Date,Open,High,Low,Close,Volume, Dividends, Stock Splits
2002-12-23 00:00:00-05:00,0.097760772,0.10104811,0.097455339,0.098678,498648000,0,0
2002-12-24 00:00:00-05:00,0.099213679,0.101200395,0.096155644,0.096691303,300336000,0,0
2002-12-26 00:00:00-05:00,0.098296441,0.099748414,0.094091874,0.094932973,719760000,0,0
2002-12-27 00:00:00-05:00,0.097531475,0.097760778,0.090500015,0.091340192,702528000,0,0
2002-12-30 00:00:00-05:00,0.091722679,0.092716037,0.086066139,0.0881299,784740000,0,0
2002-12-31 00:00:00-05:00,0.0872127,0.090193691,0.085531423,0.08797767,825396000,0,0
2003-01-02 00:00:00-05:00,0.091722683,0.09516228,0.088588519,0.094091877,1302540000,0,0
2003-01-03 00:00:00-05:00,0.094398233,0.097455352,0.092486731,0.094091877,1037496000,0,0
2003-01-06 00:00:00-05:00,0.096384961,0.103264156,0.096308825,0.101736061,1033428000,0,0
2003-01-07 00:00:00-05:00,0.103722735,0.106092852,0.100283139,0.101429671,1498272000,0,0
2003-01-08 00:00:00-05:00,0.098831181,0.101736042,0.090652274,0.091340192,1852524000,0,0
2003-01-09 00:00:00-05:00,0.094168915,0.095162273,0.092028109,0.092945337,1436076000,0,0
2003-01-10 00:00:00-05:00,0.091722711,0.095926364,0.090500049,0.09455052,924492000,0,0
2003-01-13 00:00:00-05:00,0.098143251,0.09898435,0.093327812,0.093786426,849120000,0,0
2003-01-14 00:00:00-05:00,0.094091883,0.095391597,0.091646559,0.094474368,868524000,0,0
2003-01-15 00:00:00-05:00,0.094550488,0.095315458,0.091569498,0.091569498,904584000,0,0
2003-01-16 00:00:00-05:00,0.090193686,0.091340219,0.084155582,0.085378245,2039976000,0,0
2003-01-17 00:00:00-05:00,0.083085175,0.084231715,0.081098466,0.082167953,1058832000,0,0
2003-01-21 00:00:00-05:00,0.08369692,0.08545524,0.079874832,0.080104142,967356000,0,0
2003-01-22 00:00:00-05:00,0.079874878,0.082244995,0.079645574,0.080181234,550992000,0,0
2003-01-23 00:00:00-05:00,0.082321116,0.083696959,0.080181225,0.082397245,918456000,0,0
2003-01-24 00:00:00-05:00,0.081709341,0.082091826,0.076359155,0.077734992,897108000,0,0
2003-01-27 00:00:00-05:00,0.076053678,0.080028025,0.074677843,0.076588422,889116000,0,0
2003-01-28 00:00:00-05:00,0.075595071,0.08079208,0.073072703,0.079340108,1785480000,0,0
2003-01-29 00:00:00-05:00,0.077200238,0.081557064,0.077200238,0.080945268,1022040000,0,0
2003-01-30 00:00:00-05:00,0.082550424,0.083238342,0.076817754,0.077658847,743064000,0,0
2003-01-31 00:00:00-05:00,0.07536579,0.081021415,0.074677872,0.078881525,949656000,0,0
2003-02-03 00:00:00-05:00,0.080333473,0.08193862,0.078728327,0.080410525,755556000,0,0
2003-02-04 00:00:00-05:00,0.079874848,0.080257333,0.075671204,0.076817736,627720000,0,0
2003-02-05 00:00:00-05:00,0.078499036,0.080639843,0.077200245,0.077505678,581508000,0,0
2003-02-06 00:00:00-05:00,0.082855824,0.083008998,0.076817724,0.07811743,1226184000,0,0
2003-02-07 00:00:00-05:00,0.079645528,0.080028012,0.07444852,0.074600779,915156000,0,0
2003-02-10 00:00:00-05:00,0.074524669,0.076053686,0.071314376,0.075518027,982632000,0,0
2003-02-11 00:00:00-05:00,0.076129835,0.078346778,0.073760641,0.07414221,850716000,0,0
2003-02-12 00:00:00-05:00,0.074142208,0.077276372,0.073531334,0.074524686,641400000,0,0
2003-02-13 00:00:00-05:00,0.075824397,0.076205959,0.073760636,0.075441912,889164000,0,0
2003-02-14 00:00:00-05:00,0.085760706,0.092105163,0.083696945,0.092028111,3548844000,0,0
2003-02-18 00:00:00-05:00,0.095544778,0.099136641,0.094398245,0.097302184,1740516000,0,0
2003-02-19 00:00:00-05:00,0.096691315,0.098831206,0.095620912,0.098219417,1141212000,0,0
2003-02-20 00:00:00-05:00,0.098601902,0.101200407,0.097837848,0.098219417,978132000,0,0
2003-02-21 00:00:00-05:00,0.098143267,0.098525752,0.094779792,0.098296441,913260000,0,0
2003-02-24 00:00:00-05:00,0.097455371,0.103111905,0.096920628,0.099519126,1137012000,0,0
2003-02-25 00:00:00-05:00,0.09630881,0.099365929,0.094779792,0.098907314,1239204000,0,0
2003-02-26 00:00:00-05:00,0.097608527,0.099213673,0.093862574,0.094091877,746892000,0,0
2003-02-27 00:00:00-05:00,0.095009096,0.096538113,0.093480994,0.096079499,675312000,0,0
2003-02-28 00:00:00-05:00,0.093098536,0.096691315,0.090346856,0.096462011,1653336000,0,0
2003-03-03 00:00:00-05:00,0.097608538,0.099365943,0.093633274,0.094856858,702036000,0,0
2003-03-04 00:00:00-05:00,0.09516228,0.096079509,0.093174649,0.094091877,538392000,0,0
2003-03-05 00:00:00-05:00,0.093174669,0.096155659,0.092945365,0.095620915,522156000,0,0
2003-03-06 00:00:00-05:00,0.094856862,0.09577409,0.093633277,0.094015762,548064000,0,0
2003-03-07 00:00:00-05:00,0.092563794,0.095774095,0.091722701,0.095467739,581148000,0,0
2003-03-10 00:00:00-05:00,0.094474376,0.09493299,0.092639925,0.0927931,344796000,0,0
2003-03-11 00:00:00-05:00,0.093481019,0.095009121,0.092410616,0.093481019,417144000,0,0
2003-03-12 00:00:00-05:00,0.094245048,0.096308802,0.093403949,0.096079499,493920000,0,0
2003-03-13 00:00:00-05:00,0.098907308,0.106245123,0.098448693,0.10563425,1362732000,0,0
2003-03-14 00:00:00-05:00,0.10601583,0.107010104,0.101812179,0.102576226,1094220000,0,0
2003-03-17 00:00:00-05:00,0.100894968,0.110601979,0.100665664,0.108538218,1307808000,0,0
2003-03-18 00:00:00-05:00,0.108156638,0.109379299,0.105481088,0.107698023,932280000,0,0
2003-03-19 00:00:00-05:00,0.107927312,0.108996799,0.10441067,0.108232751,712992000,0,0
2003-03-20 00:00:00-05:00,0.108232764,0.111519187,0.105404956,0.109226122,780060000,0,0
2003-03-21 00:00:00-05:00,0.112972062,0.113353624,0.103341182,0.108232751,1681800000,0,0
2003-03-24 00:00:00-05:00,0.103799787,0.10701008,0.103187991,0.104181349,839016000,0,0
2003-03-25 00:00:00-05:00,0.104487751,0.108767533,0.104105266,0.107162386,672828000,0,0
2003-03-26 00:00:00-05:00,0.109532483,0.111977814,0.10869139,0.110143356,1107840000,0,0
2003-03-27 00:00:00-05:00,0.108691395,0.11098446,0.106703763,0.107010119,1392732000,0,0
2003-03-28 00:00:00-05:00,0.107010121,0.107391683,0.100971095,0.102653287,1290684000,0,0
2003-03-31 00:00:00-05:00,0.099519097,0.100741765,0.097990086,0.098448694,680508000,0,0
2003-04-01 00:00:00-05:00,0.100512486,0.102423989,0.098296466,0.101353586,533808000,0,0
2003-04-02 00:00:00-05:00,0.104793165,0.106856926,0.103417329,0.105098605,771900000,0,0
2003-04-03 00:00:00-05:00,0.107010119,0.107010119,0.104258432,0.106474459,702780000,0,0
2003-04-04 00:00:00-05:00,0.106780806,0.106933065,0.10188832,0.102346934,513840000,0,0
2003-04-07 00:00:00-04:00,0.109226144,0.110067236,0.102423986,0.103417344,671256000,0,0
2003-04-08 00:00:00-04:00,0.104334545,0.104869282,0.10173604,0.102423958,475032000,0,0
2003-04-09 00:00:00-04:00,0.10280552,0.105557199,0.101736033,0.101888292,694260000,0,0
2003-04-10 00:00:00-04:00,0.103264135,0.103417316,0.101429685,0.102423958,364104000,0,0
2003-04-11 00:00:00-04:00,0.103570491,0.104410674,0.100283152,0.101277426,374184000,0,0
2003-04-14 00:00:00-04:00,0.099748431,0.10334121,0.099442991,0.103034854,445776000,0,0
2003-04-15 00:00:00-04:00,0.102346936,0.103799825,0.099824561,0.102500111,490212000,0,0
2003-04-16 00:00:00-04:00,0.104869305,0.105098616,0.101659011,0.102500111,671988000,0,0
2003-04-17 00:00:00-04:00,0.103264175,0.104563889,0.101124291,0.104334585,520740000,0,0
2003-04-21 00:00:00-04:00,0.104487743,0.107315552,0.103493469,0.107010119,597144000,0,0
2003-04-22 00:00:00-04:00,0.106474425,0.10846205,0.104717013,0.108385921,787392000,0,0
2003-04-23 00:00:00-04:00,0.108232763,0.111519186,0.107391664,0.110831268,606204000,0,0
2003-04-24 00:00:00-04:00,0.110908299,0.110908299,0.10609286,0.107544832,660912000,0,0
2003-04-25 00:00:00-04:00,0.106933051,0.108767508,0.102576225,0.103570499,884652000,0,0
2003-04-28 00:00:00-04:00,0.104793179,0.108615268,0.103570517,0.106703766,674988000,0,0
2003-04-29 00:00:00-04:00,0.109150011,0.111519205,0.108308911,0.109991103,670344000,0,0
2003-04-30 00:00:00-04:00,0.109379316,0.112360306,0.108920702,0.10953249,466620000,0,0
2003-05-01 00:00:00-04:00,0.108767514,0.11128989,0.108156641,0.110220402,733368000,0,0
2003-05-02 00:00:00-04:00,0.111672347,0.122296584,0.111060558,0.12153253,1691088000,0,0
2003-05-05 00:00:00-04:00,0.122679093,0.130246213,0.120462144,0.124513537,1576164000,0,0
2003-05-06 00:00:00-04:00,0.123901749,0.127876999,0.122679088,0.124666706,1143864000,0,0
2003-05-07 00:00:00-04:00,0.122832304,0.125736236,0.120539238,0.122679129,897372000,0,0
2003-05-08 00:00:00-04:00,0.121150083,0.127647716,0.119621988,0.122755237,1957452000,0,0
2003-05-09 00:00:00-04:00,0.143928499,0.164566098,0.139877106,0.163342521,9230856000,0,0
2003-05-12 00:00:00-04:00,0.163724968,0.167393882,0.157457556,0.15875636,3007860000,0,0
2003-05-13 00:00:00-04:00,0.153330075,0.158221653,0.15241286,0.155775413,1824108000,0,0
2003-05-14 00:00:00-04:00,0.156311094,0.158221682,0.15363555,0.155623183,965580000,0,0
2003-05-15 00:00:00-04:00,0.157916206,0.161278758,0.157075107,0.160973325,1105656000,0,0
2003-05-16 00:00:00-04:00,0.158985662,0.165330119,0.158756358,0.162502304,1028916000,0,0
2003-05-19 00:00:00-04:00,0.160361525,0.161890536,0.151418569,0.153330058,1220484000,0,0
2003-05-20 00:00:00-04:00,0.15355933,0.155546031,0.152871405,0.154399499,884124000,0,0
2003-05-21 00:00:00-04:00,0.154476587,0.1599029,0.153635487,0.15982677,905472000,0,0
2003-05-22 00:00:00-04:00,0.160056095,0.16181441,0.156311051,0.160361528,888816000,0,0
2003-05-23 00:00:00-04:00,0.160514684,0.163571803,0.158833415,0.159521326,867612000,0,0
2003-05-27 00:00:00-04:00,0.157839129,0.174273073,0.154782011,0.173661292,1677408000,0,0
2003-05-28 00:00:00-04:00,0.173126564,0.175037151,0.168922912,0.173202693,1235556000,0,0
2003-05-29 00:00:00-04:00,0.173126585,0.190936383,0.172744107,0.185050532,2297736000,0,0
2003-05-30 00:00:00-04:00,0.202553976,0.20354825,0.19758627,0.200031593,2142312000,0,0
2003-06-02 00:00:00-04:00,0.205229508,0.205458825,0.187726074,0.188948736,1566144000,0,0
2003-06-03 00:00:00-04:00,0.186808816,0.198579586,0.184515751,0.192846924,1596804000,0,0
2003-06-04 00:00:00-04:00,0.192235173,0.197586274,0.189254183,0.197433099,1175604000,0,0
2003-06-05 00:00:00-04:00,0.194834593,0.20377755,0.192235166,0.203089625,1204404000,0,0
2003-06-06 00:00:00-04:00,0.211038323,0.212108726,0.195369332,0.196898356,1378836000,0,0
2003-06-09 00:00:00-04:00,0.19567474,0.20071949,0.191547217,0.194528207,720588000,0,0
2003-06-10 00:00:00-04:00,0.194528208,0.197509198,0.192388318,0.197356939,563304000,0,0
2003-06-11 00:00:00-04:00,0.196133363,0.199267527,0.192617623,0.197509199,943836000,0,0
2003-06-12 00:00:00-04:00,0.198885033,0.201025839,0.193917341,0.194528207,1046688000,0,0
2003-06-13 00:00:00-04:00,0.186120959,0.191471145,0.17809523,0.179394022,1826808000,0,0
2003-06-16 00:00:00-04:00,0.181534797,0.185509145,0.169533805,0.18321608,1904868000,0,0
2003-06-17 00:00:00-04:00,0.187419677,0.188795513,0.181916306,0.187572852,999852000,0,0
2003-06-18 00:00:00-04:00,0.185738422,0.198503466,0.184209398,0.194757506,1122072000,0,0
2003-06-19 00:00:00-04:00,0.195598621,0.196591979,0.181916347,0.182910621,1190532000,0,0
2003-06-20 00:00:00-04:00,0.184897318,0.184974363,0.178095169,0.1809991,937848000,0,0
2003-06-23 00:00:00-04:00,0.180846877,0.181764105,0.170986691,0.174578547,734784000,0,0
2003-06-24 00:00:00-04:00,0.173509063,0.177330237,0.168616584,0.174196988,1008816000,0,0
2003-06-25 00:00:00-04:00,0.174655587,0.181764086,0.173967662,0.175343499,1060620000,0,0
2003-06-26 00:00:00-04:00,0.175878244,0.177942005,0.170374872,0.175572798,960540000,0,0
2003-06-27 00:00:00-04:00,0.177636531,0.179241684,0.171597521,0.172438607,709104000,0,0
2003-06-30 00:00:00-04:00,0.174731677,0.178171273,0.172744045,0.175114155,544128000,0,0
2003-07-01 00:00:00-04:00,0.172897262,0.182528143,0.171292108,0.182298839,977016000,0,0
2003-07-02 00:00:00-04:00,0.183980101,0.186350224,0.179241713,0.181764081,846828000,0,0
2003-07-03 00:00:00-04:00,0.177559524,0.184362603,0.177177961,0.17970033,420912000,0,0
2003-07-07 00:00:00-04:00,0.182145666,0.192464458,0.182069536,0.1914711,832200000,0,0
2003-07-08 00:00:00-04:00,0.186197054,0.191853601,0.185738447,0.189331219,602856000,0,0
2003-07-09 00:00:00-04:00,0.189254106,0.196821223,0.188948673,0.193687975,755352000,0,0
2003-07-10 00:00:00-04:00,0.187649031,0.190095271,0.182452021,0.185738444,644568000,0,0
2003-07-11 00:00:00-04:00,0.187955333,0.189101865,0.185126602,0.186731756,495000000,0,0
2003-07-14 00:00:00-04:00,0.191471101,0.192617634,0.184362603,0.185279831,694344000,0,0
2003-07-15 00:00:00-04:00,0.188031483,0.188872582,0.177483374,0.179241702,1143456000,0,0
2003-07-16 00:00:00-04:00,0.1826043,0.1834454,0.172744114,0.177024812,880476000,0,0
2003-07-17 00:00:00-04:00,0.171674576,0.173890595,0.165864856,0.16815792,853764000,0,0
2003-07-18 00:00:00-04:00,0.164871498,0.165406248,0.15646328,0.162502304,1280832000,0,0
2003-07-21 00:00:00-04:00,0.163419537,0.163954274,0.156233981,0.160056069,985140000,0,0
2003-07-22 00:00:00-04:00,0.164566075,0.165788737,0.161814389,0.162731618,582444000,0,0
2003-07-23 00:00:00-04:00,0.162578464,0.165864887,0.157686901,0.164871529,605328000,0,0
2003-07-24 00:00:00-04:00,0.167852524,0.169075186,0.15707511,0.158450946,1116828000,0,0
2003-07-25 00:00:00-04:00,0.15875639,0.16189054,0.152871455,0.160973325,1002084000,0,0
2003-07-28 00:00:00-04:00,0.162273041,0.162654604,0.155316787,0.156004712,703752000,0,0
2003-07-29 00:00:00-04:00,0.141864687,0.154094062,0.140335663,0.145762891,2794788000,0,0
2003-07-30 00:00:00-04:00,0.145227254,0.146909439,0.143240539,0.144157767,788724000,0,0
2003-07-31 00:00:00-04:00,0.147520349,0.149661155,0.1443871,0.145915195,897600000,0,0
2003-08-01 00:00:00-04:00,0.145992222,0.151954187,0.144539328,0.15073061,767556000,0,0
2003-08-04 00:00:00-04:00,0.150578345,0.159138821,0.149661117,0.156387135,1428852000,0,0
2003-08-05 00:00:00-04:00,0.160438598,0.164107514,0.15462889,0.155928597,1063488000,0,0
2003-08-06 00:00:00-04:00,0.153864812,0.155928573,0.14583907,0.149584115,1025868000,0,0
2003-08-07 00:00:00-04:00,0.149202532,0.151342422,0.145533618,0.147520334,1040340000,0,0
2003-08-08 00:00:00-04:00,0.126501164,0.127035914,0.11664098,0.118475437,3767580000,0,0
2003-08-11 00:00:00-04:00,0.120386006,0.12650116,0.119621965,0.12489602,1675752000,0,0
2003-08-12 00:00:00-04:00,0.12650117,0.127723832,0.124437409,0.127418399,764160000,0,0
2003-08-13 00:00:00-04:00,0.127953153,0.130322347,0.124742859,0.128258586,693552000,0,0
2003-08-14 00:00:00-04:00,0.123978777,0.125813234,0.122449753,0.123825602,1527696000,0,0
2003-08-15 00:00:00-04:00,0.123061579,0.124208112,0.122296609,0.123443142,217716000,0,0
2003-08-18 00:00:00-04:00,0.125430704,0.127111986,0.12321377,0.127111986,717684000,0,0
2003-08-19 00:00:00-04:00,0.12994078,0.137584043,0.129863734,0.136819988,1403976000,0,0
2003-08-20 00:00:00-04:00,0.134908512,0.137430882,0.131927522,0.134908512,870348000,0,0
2003-08-21 00:00:00-04:00,0.138195839,0.139877122,0.136055032,0.138577402,644748000,0,0
2003-08-22 00:00:00-04:00,0.146909453,0.148896169,0.139494593,0.139571652,1002396000,0,0
2003-08-25 00:00:00-04:00,0.142246283,0.142246283,0.137584024,0.138806686,434028000,0,0
2003-08-26 00:00:00-04:00,0.137049297,0.139113058,0.132844729,0.136590689,768984000,0,0
2003-08-27 00:00:00-04:00,0.137507869,0.142170127,0.136054975,0.140718162,567816000,0,0
2003-08-28 00:00:00-04:00,0.142093977,0.142858031,0.135444089,0.137049228,828312000,0,0
2003-08-29 00:00:00-04:00,0.136820037,0.139494666,0.136284371,0.138883799,532884000,0,0
2003-09-02 00:00:00-04:00,0.141329016,0.142552593,0.136972191,0.137660116,711456000,0,0
2003-09-03 00:00:00-04:00,0.139723924,0.140106402,0.13429761,0.134985521,849972000,0,0
2003-09-04 00:00:00-04:00,0.135520281,0.139494615,0.134526923,0.136284322,740064000,0,0
2003-09-05 00:00:00-04:00,0.136513658,0.145992282,0.134908504,0.142781988,1198740000,0,0
2003-09-08 00:00:00-04:00,0.145075049,0.151037016,0.14331672,0.14935483,1508712000,0,0
2003-09-09 00:00:00-04:00,0.145227266,0.164107463,0.14324055,0.158527046,2489436000,0,0
2003-09-10 00:00:00-04:00,0.154017975,0.158145497,0.146450856,0.147673517,1380624000,0,0
2003-09-11 00:00:00-04:00,0.149661108,0.154017933,0.139877056,0.145762891,2612736000,0,0
2003-09-12 00:00:00-04:00,0.144539363,0.151113125,0.142934223,0.147902831,1162404000,0,0
2003-09-15 00:00:00-04:00,0.149125514,0.149890484,0.144921875,0.145456612,596028000,0,0
2003-09-16 00:00:00-04:00,0.14576296,0.150425234,0.14576296,0.149966612,620736000,0,0
2003-09-17 00:00:00-04:00,0.150883776,0.154628819,0.149661114,0.151724875,902784000,0,0
2003-09-18 00:00:00-04:00,0.150883798,0.152947559,0.149202529,0.15287143,603492000,0,0
2003-09-19 00:00:00-04:00,0.154628825,0.155623099,0.150272,0.151647836,648096000,0,0
2003-09-22 00:00:00-04:00,0.148666825,0.148973174,0.144463175,0.145685837,735504000,0,0
2003-09-23 00:00:00-04:00,0.145915173,0.147902805,0.1440046,0.147061706,628932000,0,0
2003-09-24 00:00:00-04:00,0.143928504,0.145227295,0.135673459,0.135902762,1600668000,0,0
2003-09-25 00:00:00-04:00,0.136972216,0.139418455,0.13338036,0.133991227,736776000,0,0
2003-09-26 00:00:00-04:00,0.133609732,0.133991295,0.127112098,0.128870413,895908000,0,0
2003-09-29 00:00:00-04:00,0.12237368,0.126730507,0.120003569,0.121915072,1944996000,0,0
2003-09-30 00:00:00-04:00,0.120844663,0.126194848,0.120386041,0.122067325,1020888000,0,0
2003-10-01 00:00:00-04:00,0.122296598,0.124513533,0.121991164,0.123061568,877224000,0,0
2003-10-02 00:00:00-04:00,0.122296579,0.126730449,0.121915016,0.124972135,857628000,0,0
2003-10-03 00:00:00-04:00,0.12841176,0.13146888,0.126194825,0.128258586,862812000,0,0
2003-10-06 00:00:00-04:00,0.128487907,0.129787614,0.126194841,0.127265245,377028000,0,0
2003-10-07 00:00:00-04:00,0.127265223,0.128411755,0.125506895,0.128411755,510588000,0,0
2003-10-08 00:00:00-04:00,0.128411763,0.129558295,0.123137708,0.123901762,739440000,0,0
2003-10-09 00:00:00-04:00,0.125736176,0.130551623,0.124666689,0.125660047,852408000,0,0
2003-10-10 00:00:00-04:00,0.127647678,0.128794211,0.126118668,0.127876982,413976000,0,0
2003-10-13 00:00:00-04:00,0.129328986,0.131851355,0.128335628,0.129175812,434904000,0,0
2003-10-14 00:00:00-04:00,0.127799971,0.131927494,0.12703593,0.131545931,623556000,0,0
2003-10-15 00:00:00-04:00,0.133074048,0.135520302,0.129023584,0.129863754,703488000,0,0
2003-10-16 00:00:00-04:00,0.130016883,0.13192747,0.128029265,0.131468862,446088000,0,0
2003-10-17 00:00:00-04:00,0.130704813,0.133227181,0.127189086,0.127341345,459696000,0,0
2003-10-20 00:00:00-04:00,0.12741842,0.130322366,0.12665345,0.130170107,467388000,0,0
2003-10-21 00:00:00-04:00,0.132539271,0.136666793,0.130704813,0.13414441,758724000,0,0
2003-10-22 00:00:00-04:00,0.132080619,0.135137737,0.131163404,0.131851315,620952000,0,0
2003-10-23 00:00:00-04:00,0.129940788,0.133761962,0.129711484,0.131239593,451524000,0,0
2003-10-24 00:00:00-04:00,0.129940826,0.131927543,0.128717248,0.13078101,447084000,0,0
2003-10-27 00:00:00-05:00,0.131468862,0.132997873,0.130551634,0.131468862,254460000,0,0
2003-10-28 00:00:00-05:00,0.133227182,0.140488868,0.1326154,0.139723912,956064000,0,0
2003-10-29 00:00:00-05:00,0.13559639,0.141406097,0.135520261,0.139723912,494004000,0,0
2003-10-30 00:00:00-05:00,0.143316686,0.143392815,0.136896099,0.137125403,581256000,0,0
2003-10-31 00:00:00-05:00,0.138348106,0.139494638,0.13299792,0.135137811,598152000,0,0
2003-11-03 00:00:00-05:00,0.134449823,0.140259529,0.133838944,0.137660116,773724000,0,0
2003-11-04 00:00:00-05:00,0.140641127,0.141023619,0.13720153,0.138118759,700896000,0,0
2003-11-05 00:00:00-05:00,0.135290973,0.140030292,0.133074037,0.138654456,882024000,0,0
2003-11-06 00:00:00-05:00,0.140718258,0.141406169,0.136361416,0.138883799,1175280000,0,0
2003-11-07 00:00:00-05:00,0.165559413,0.168616532,0.162043687,0.166247338,4292820000,0,0
2003-11-10 00:00:00-05:00,0.166782128,0.169075193,0.164795412,0.16578877,1210056000,0,0
2003-11-11 00:00:00-05:00,0.162043744,0.164871547,0.158756405,0.161661252,799140000,0,0
2003-11-12 00:00:00-05:00,0.161126535,0.16433683,0.160361565,0.163801163,617664000,0,0
2003-11-13 00:00:00-05:00,0.163801113,0.166171236,0.162883884,0.163878158,580332000,0,0
2003-11-14 00:00:00-05:00,0.164336793,0.164336793,0.153711637,0.154170245,888420000,0,0
2003-11-17 00:00:00-05:00,0.151266286,0.15439952,0.149813391,0.152565077,599880000,0,0
2003-11-18 00:00:00-05:00,0.156311078,0.158221665,0.149813444,0.15034911,991428000,0,0
2003-11-19 00:00:00-05:00,0.151418564,0.15516451,0.150883813,0.154552728,567552000,0,0
2003-11-20 00:00:00-05:00,0.15210651,0.155469979,0.149813445,0.15042524,738852000,0,0
2003-11-21 00:00:00-05:00,0.152259655,0.152488972,0.148132146,0.151036993,543240000,0,0
2003-11-24 00:00:00-05:00,0.15248898,0.160514708,0.151418576,0.160132229,940644000,0,0
2003-11-25 00:00:00-05:00,0.160820117,0.164259728,0.158985673,0.162883878,822804000,0,0
2003-11-26 00:00:00-05:00,0.16555943,0.166094167,0.159979943,0.163037062,430032000,0,0
2003-11-28 00:00:00-05:00,0.162960915,0.163419522,0.160897154,0.16227299,206136000,0,0
2003-12-01 00:00:00-05:00,0.164107522,0.165788792,0.162196019,0.164566129,526980000,0,0
2003-12-02 00:00:00-05:00,0.163571809,0.16724071,0.162883884,0.163878158,574740000,0,0
2003-12-03 00:00:00-05:00,0.164336832,0.169687018,0.161814449,0.162196025,710028000,0,0
2003-12-04 00:00:00-05:00,0.16273166,0.165635605,0.157533733,0.161355823,521952000,0,0
2003-12-05 00:00:00-05:00,0.157533702,0.162043716,0.154858159,0.156157866,559848000,0,0
2003-12-08 00:00:00-05:00,0.156157918,0.158909605,0.154782081,0.157304451,340980000,0,0
2003-12-09 00:00:00-05:00,0.156998985,0.15852708,0.149049372,0.149125502,598128000,0,0
2003-12-10 00:00:00-05:00,0.149125465,0.153252987,0.149049336,0.152412817,568656000,0,0
2003-12-11 00:00:00-05:00,0.152335792,0.162043732,0.152030358,0.160132229,694872000,0,0
2003-12-12 00:00:00-05:00,0.162273047,0.163342535,0.156692643,0.159292057,700692000,0,0
2003-12-15 00:00:00-05:00,0.163954304,0.164183622,0.155623143,0.156081751,622752000,0,0
2003-12-16 00:00:00-05:00,0.155164498,0.159214975,0.152412826,0.158221617,601728000,0,0
2003-12-17 00:00:00-05:00,0.156921907,0.15745756,0.152565082,0.155164495,499116000,0,0
2003-12-18 00:00:00-05:00,0.155469922,0.160285369,0.155316748,0.158680215,436728000,0,0
2003-12-19 00:00:00-05:00,0.16265455,0.165100803,0.159291999,0.161049411,916956000,0,0
2003-12-22 00:00:00-05:00,0.158680272,0.161661263,0.157075132,0.161278784,371184000,0,0
2003-12-23 00:00:00-05:00,0.16066785,0.169457645,0.160590805,0.167852491,722760000,0,0
2003-12-24 00:00:00-05:00,0.167776413,0.168311164,0.166171273,0.166629881,210852000,0,0
2003-12-26 00:00:00-05:00,0.167928597,0.174807804,0.167240672,0.173814446,363960000,0,0
2003-12-29 00:00:00-05:00,0.177100906,0.181764081,0.176260723,0.181152299,756624000,0,0
2003-12-30 00:00:00-05:00,0.179241717,0.184974379,0.179088543,0.181534782,550884000,0,0
2003-12-31 00:00:00-05:00,0.181457702,0.182298802,0.174426237,0.177330181,497268000,0,0
2004-01-02 00:00:00-05:00,0.18015896,0.182604284,0.176413,0.176413,436416000,0,0
2004-01-05 00:00:00-05:00,0.179088551,0.183369248,0.177483397,0.18214567,575292000,0,0
2004-01-06 00:00:00-05:00,0.181610906,0.192082886,0.180769807,0.189560518,1093344000,0,0
2004-01-07 00:00:00-05:00,0.187419754,0.192159059,0.186120949,0.191241831,673032000,0,0
2004-01-08 00:00:00-05:00,0.193611042,0.194528271,0.190095315,0.191929772,433752000,0,0
2004-01-09 00:00:00-05:00,0.190630026,0.197050614,0.189101918,0.194681406,766584000,0,0
2004-01-12 00:00:00-05:00,0.195369332,0.197509222,0.193534874,0.196898356,541980000,0,0
2004-01-13 00:00:00-05:00,0.195904014,0.197815516,0.184667995,0.186731756,865800000,0,0
2004-01-14 00:00:00-05:00,0.187649011,0.190324554,0.183598534,0.185355946,544872000,0,0
2004-01-15 00:00:00-05:00,0.183980116,0.187190409,0.180693692,0.185662314,609204000,0,0
2004-01-16 00:00:00-05:00,0.187572864,0.190095232,0.185814536,0.188490093,451728000,0,0
2004-01-20 00:00:00-05:00,0.190783205,0.194069628,0.188643314,0.193764195,487764000,0,0
2004-01-21 00:00:00-05:00,0.192159035,0.192923089,0.184515785,0.184821218,494460000,0,0
2004-01-22 00:00:00-05:00,0.185814557,0.188795546,0.178324482,0.180540502,605724000,0,0
2004-01-23 00:00:00-05:00,0.179623227,0.183216011,0.176107501,0.176489979,482472000,0,0
2004-01-26 00:00:00-05:00,0.177636602,0.18420945,0.176260766,0.183445409,393684000,0,0
2004-01-27 00:00:00-05:00,0.17977646,0.182681321,0.171597558,0.172973394,934104000,0,0
2004-01-28 00:00:00-05:00,0.175190369,0.177942055,0.171597596,0.172514811,615204000,0,0
2004-01-29 00:00:00-05:00,0.173050457,0.173890641,0.161661247,0.167470053,929700000,0,0
2004-01-30 00:00:00-05:00,0.167088437,0.173890599,0.166094163,0.170069426,466464000,0,0
2004-02-02 00:00:00-05:00,0.171445254,0.176183641,0.169686926,0.17282109,560844000,0,0
2004-02-03 00:00:00-05:00,0.172362512,0.175343502,0.169916272,0.172209337,418032000,0,0
2004-02-04 00:00:00-05:00,0.169763082,0.171138918,0.167317758,0.167547062,436800000,0,0
2004-02-05 00:00:00-05:00,0.168464287,0.171980013,0.167393884,0.170069426,331980000,0,0
2004-02-06 00:00:00-05:00,0.17228549,0.176413013,0.171368261,0.173967689,471132000,0,0
